636, 1106, 1580.0
637, 946, 2070.0
638, 1167, 1610.0
639, 999, 1310.0
640, 1094, 1680.0
641, 876, 1560.0
642, 1381, 1920.0
643, 1117, 1440.0
644, 812, 1060.0
645, 967, 1310.0
646, 777, 1200.0
647, 962, 1500.0
648, 816, 1660.0
649, 1038, 1860.0
650, 914, 1380.0
651, 997, 1630.0
652, 1029, 1160.0
653, 880, 1170.0
654, 900, 1140.0
655, 1285, 1970.0
656, 988, 1380.0
657, 868, 1300.0
658, 515, 640.0
659, 991, 1400.0
660, 938, 1270.0
661, 1052, 1600.0
662, 1119, 1740.0
663, 1046, 1610.0
664, 1291, 1700.0
665, 1218, 2000.0
666, 961, 1450.0
667, 1172, 1570.0
668, 1249, 1580.0
669, 1253, 1910.0
670, 1034, 1490.0
671, 1099, 1470.0
672, 1123, 1680.0
673, 849, 1490.0
674, 1506, 2230.0
675, 1076, 1380.0
676, 1313, 2350.0
677, 1083, 1380.0
678, 944, 1500.0
679, 1210, 1370.0
680, 985, 1480.0
681, 855, 1290.0
682, 1388, 1880.0
683, 767, 1280.0
684, 873, 1330.0
685, 1257, 1440.0
686, 900, 1480.0
687, 1304, 1940.0
688, 770, 1340.0
689, 923, 1320.0
690, 1312, 1820.0
691, 1665, 2020.0
692, 979, 1650.0
693, 757, 1450.0
694, 690, 1050.0
695, 1154, 1550.0
696, 1099, 1540.0
697, 1251, 2040.0
698, 1250, 1710.0
699, 790, 1370.0
700, 1359, 2180.0
701, 1054, 1280.0
702, 948, 1360.0
703, 1084, 1600.0
704, 898, 1050.0
705, 965, 1500.0
706, 1126, 1890.0
707, 1010, 1360.0
708, 1383, 1500.0
709, 1045, 1560.0
710, 878, 1910.0
711, 1236, 2330.0
712, 1052, 1590.0
713, 913, 1670.0
714, 904, 1380.0
715, 426, 480.0
716, 1054, 1560.0
717, 1101, 1580.0
718, 766, 1630.0
719, 893, 1370.0
720, 919, 1800.0
721, 769, 1420.0
722, 1267, 2370.0
723, 913, 1520.0
724, 1082, 1920.0
725, 1039, 1450.0
726, 1108, 1490.0
727, 1239, 1930.0
728, 796, 1150.0
729, 1195, 1810.0
730, 990, 1300.0
731, 902, 1830.0
732, 859, 1260.0
733, 1291, 1710.0
734, 1046, 1430.0
735, 959, 1340.0
736, 828, 1010.0
737, 1105, 1580.0
738, 1254, 2060.0
739, 1011, 1820.0
740, 849, 1240.0
741, 733, 1100.0
742, 807, 1030.0
743, 987, 1400.0
744, 992, 1660.0
745, 982, 1280.0
746, 917, 1720.0
747, 1268, 1750.0
748, 1233, 1590.0
749, 1061, 2020.0
750, 972, 1490.0
751, 967, 1090.0
752, 1223, 2000.0
753, 1145, 1310.0
754, 755, 1200.0
755, 1288, 1660.0
756, 935, 1520.0
757, 915, 1640.0
758, 1215, 2180.0
759, 921, 1430.0
760, 1107, 1470.0
761, 800, 1120.0
762, 1208, 1740.0
763, 932, 1510.0
764, 894, 1440.0
765, 927, 1170.0
766, 1436, 1920.0
767, 1266, 1810.0
768, 1065, 1470.0
769, 968, 1070.0
770, 918, 1490.0
771, 873, 1180.0
772, 875, 1110.0
773, 1367, 1990.0
774, 1204, 2120.0
775, 875, 1600.0
776, 1259, 2000.0
777, 788, 1320.0
778, 902, 1460.0
779, 1035, 1690.0
780, 769, 1070.0
781, 1152, 1650.0
782, 795, 1140.0
783, 957, 1480.0
784, 992, 1530.0
785, 887, 1450.0
786, 1254, 2150.0
787, 1060, 1750.0
788, 819, 1110.0
789, 818, 1200.0
790, 1121, 1740.0
791, 1167, 1390.0
792, 991, 1680.0
793, 1147, 1660.0
794, 1080, 1860.0
795, 1082, 2030.0
796, 985, 1710.0
797, 683, 1210.0
798, 1176, 1900.0
799, 905, 1570.0
800, 911, 1320.0
801, 1224, 2140.0
802, 1064, 1250.0
803, 804, 1460.0
804, 1003, 1420.0
805, 880, 1230.0
806, 1088, 1440.0
807, 1262, 1770.0
808, 921, 1390.0
809, 1078, 1400.0
810, 1561, 2360.0
811, 935, 1460.0
812, 1172, 1390.0
813, 824, 1170.0
814, 1078, 1810.0
815, 971, 1410.0
816, 1029, 1840.0
817, 671, 940.0
818, 1075, 1480.0
819, 675, 790.0
820, 1234, 1470.0
821, 1296, 2230.0
822, 1099, 1360.0
823, 939, 1370.0
824, 978, 1380.0
825, 755, 1420.0
826, 804, 1390.0
827, 1170, 1600.0
828, 1149, 1500.0
829, 1286, 2350.0
830, 875, 1370.0
831, 932, 1160.0
832, 1092, 1650.0
833, 1011, 1320.0
834, 1033, 1830.0
835, 1023, 1400.0
836, 1218, 1800.0
837, 1183, 1840.0
838, 903, 1400.0
839, 778, 1440.0
840, 1078, 1580.0
841, 956, 1640.0
842, 913, 1330.0
843, 1075, 1520.0
844, 794, 1090.0
845, 732, 1240.0
846, 1150, 1940.0
847, 837, 1150.0
848, 882, 1310.0
849, 1330, 2250.0
850, 908, 1460.0
851, 1218, 1880.0
852, 1042, 1320.0
853, 794, 1340.0
854, 1000, 1150.0
855, 798, 1030.0
856, 840, 1440.0
857, 800, 1230.0
858, 935, 1410.0
859, 954, 1120.0
860, 1468, 2440.0
861, 1068, 1440.0
862, 800, 1270.0
863, 1153, 1700.0
864, 895, 1200.0
865, 788, 1330.0
866, 1089, 2150.0
867, 929, 1580.0
868, 1230, 2270.0
869, 917, 1440.0
870, 1046, 1340.0
871, 737, 1090.0
872, 835, 1000.0
873, 975, 1460.0
874, 814, 1210.0
875, 1172, 2070.0
876, 927, 1520.0
877, 993, 1640.0
878, 1357, 1600.0
879, 1112, 1160.0
880, 1033, 1760.0
881, 728, 820.0
882, 871, 1240.0
883, 783, 1250.0
884, 963, 1300.0
885, 1115, 1370.0
886, 735, 1200.0
887, 1382, 1930.0
888, 1040, 1700.0
889, 964, 1350.0
890, 1083, 1360.0
891, 1102, 1710.0
892, 932, 1460.0
893, 1098, 2170.0
894, 1069, 1500.0
895, 948, 1050.0
896, 912, 1260.0
897, 787, 1210.0
898, 1313, 2050.0
899, 1179, 2100.0
900, 880, 1540.0
901, 1103, 1620.0
902, 1132, 1160.0
903, 1222, 2050.0
904, 828, 1010.0
905, 1334, 2110.0
906, 906, 1420.0
907, 1381, 2130.0
908, 1370, 2040.0
909, 1232, 2350.0
910, 1123, 1830.0
911, 773, 1510.0
912, 1246, 1740.0
913, 964, 1110.0
914, 1218, 1830.0
915, 1024, 1480.0
916, 887, 1120.0
917, 802, 1310.0
918, 1319, 2200.0
919, 979, 1510.0
920, 1237, 1290.0
921, 1018, 1180.0
922, 878, 1530.0
923, 1041, 1340.0
924, 1339, 1780.0
925, 796, 1110.0
926, 1327, 2240.0
927, 1123, 1440.0
928, 888, 1310.0
929, 1048, 1790.0
930, 926, 1560.0
931, 818, 1440.0
932, 1147, 1510.0
933, 899, 1460.0
934, 929, 1300.0
935, 1246, 1720.0
936, 800, 1140.0
937, 937, 1260.0
938, 919, 1480.0
939, 848, 1250.0
940, 1193, 2270.0
941, 809, 1090.0
942, 1227, 1700.0
943, 1166, 2040.0
944, 952, 1400.0
945, 1082, 1370.0
946, 1083, 1960.0
947, 890, 1350.0
948, 913, 1410.0
949, 944, 1370.0
950, 1334, 1790.0
951, 913, 1450.0
952, 1042, 1660.0
953, 937, 1300.0
954, 1006, 1490.0
955, 1045, 1720.0
956, 1256, 2000.0
957, 1197, 1410.0
958, 1058, 1780.0
959, 757, 1100.0
960, 855, 1230.0
961, 725, 1220.0
962, 978, 1540.0
963, 962, 1190.0
964, 1121, 1570.0
965, 1084, 2060.0
966, 678, 800.0
967, 1188, 2080.0
968, 1196, 1850.0
969, 780, 1230.0
970, 940, 1130.0
971, 756, 1240.0
972, 1203, 2030.0
973, 1218, 1820.0
974, 999, 1440.0
975, 1253, 2060.0
976, 1108, 1880.0
977, 1120, 1540.0
978, 1250, 1840.0
979, 947, 1400.0
980, 1382, 2000.0
981, 909, 1550.0
982, 928, 1290.0
983, 817, 1340.0
984, 950, 1810.0
985, 1122, 1530.0
986, 1148, 1750.0
987, 1306, 1960.0
988, 1020, 1660.0
989, 1227, 2100.0
990, 1072, 1780.0
991, 1377, 1710.0
992, 1050, 1760.0
993, 1090, 1330.0
994, 1213, 1740.0
995, 815, 1300.0
996, 1083, 1660.0
997, 861, 1180.0
998, 1042, 1300.0
999, 832, 1210.0
1000, 1041, 1510.0
1001, 1246, 1610.0
1002, 675, 1300.0
1003, 1140, 1480.0
1004, 1204, 1660.0
1005, 1146, 2010.0
1006, 1341, 2390.0
1007, 1109, 1760.0
1008, 863, 1320.0
1009, 1269, 2400.0
1010, 1075, 1470.0
1011, 1320, 1950.0
1012, 783, 1280.0
1013, 1224, 1870.0
1014, 859, 1290.0
1015, 840, 1240.0
1016, 926, 1160.0
1017, 1383, 1930.0
1018, 1290, 2510.0
1019, 896, 1240.0
1020, 790, 1600.0
1021, 1135, 1580.0
1022, 1202, 1850.0
1023, 1554, 2520.0
1024, 966, 1670.0
1025, 971, 1480.0
1026, 933, 1410.0
1027, 934, 1620.0
1028, 1020, 1540.0
1029, 889, 1200.0
1030, 963, 1430.0
1031, 783, 1310.0
1032, 726, 1250.0
1033, 1097, 1910.0
1034, 1235, 2010.0
1035, 1214, 1480.0
1036, 916, 1350.0
1037, 1035, 1800.0
1038, 1087, 2060.0
1039, 959, 1500.0
1040, 906, 1480.0
1041, 952, 1410.0
1042, 1076, 1800.0
1043, 975, 1620.0
1044, 1080, 1700.0
1045, 1239, 2480.0
1046, 891, 1390.0
1047, 799, 1250.0
1048, 1018, 1340.0
1049, 1095, 1680.0
1050, 816, 880.0
1051, 774, 1260.0
1052, 1132, 1660.0
1053, 914, 1210.0
1054, 940, 1330.0
1055, 1414, 2150.0
1056, 1056, 1820.0
1057, 1349, 1750.0
1058, 1331, 1790.0
1059, 1072, 1710.0
1060, 1097, 1640.0
1061, 985, 1460.0
1062, 880, 1260.0
1063, 1198, 1780.0
1064, 935, 1170.0
1065, 981, 1400.0
1066, 907, 1250.0
1067, 755, 1250.0
1068, 932, 1140.0
1069, 1135, 1910.0
1070, 1081, 1350.0
1071, 979, 1220.0
1072, 949, 1670.0
1073, 843, 1370.0
1074, 908, 1280.0
1075, 1068, 1560.0
1076, 1157, 1990.0
1077, 1339, 1660.0
1078, 1078, 1380.0
1079, 1263, 1720.0
1080, 952, 1490.0
1081, 1244, 1890.0
1082, 936, 1190.0
1083, 950, 1670.0
1084, 933, 1740.0
1085, 1072, 1330.0
1086, 1197, 1850.0
1087, 1157, 1940.0
1088, 1056, 1800.0
1089, 929, 1510.0
1090, 989, 1750.0
1091, 1404, 2140.0
1092, 1286, 1770.0
1093, 1059, 1960.0
1094, 840, 1340.0
1095, 877, 1370.0
1096, 1206, 1430.0
1097, 1103, 1620.0
1098, 1169, 1810.0
1099, 1085, 1940.0
1100, 883, 1310.0
1101, 1110, 1410.0
1102, 738, 970.0
1103, 995, 1900.0
1104, 848, 1660.0
1105, 1194, 1800.0
1106, 912, 1480.0
1107, 1212, 1850.0
1108, 1095, 1500.0
1109, 853, 1340.0
1110, 1134, 1860.0
1111, 970, 1510.0
1112, 1094, 1610.0
1113, 1303, 2070.0
1114, 1111, 1800.0
1115, 1262, 1650.0
1116, 1247, 1820.0
1117, 1393, 2360.0
1118, 854, 1310.0
1119, 800, 800.0
1120, 1232, 2030.0
1121, 1279, 1710.0
1122, 597, 810.0
1123, 1294, 1640.0
1124, 1219, 1790.0
1125, 776, 1450.0
1126, 1325, 1900.0
1127, 1045, 1400.0
1128, 1132, 1880.0
1129, 1083, 1710.0
